,town_symbol,town_name,location_symbol,ballot_address,ballot_location,bldg_nubmer,street,geocode_address,Latitude,Longitude
10561,1161,רהט,13,אלראזי,"בי""ס מקיף אלראזי",,אלראזי,"אלראזי, רהט",31.389495,34.743193
10562,1161,רהט,9,אל קאדסייה,"בי""ס עומר בן אלחטאב - רהט ה'",,אל קאדסייה,"אל קאדסייה, רהט",31.394548,34.753934
10566,1161,רהט,10,אלנג'אח,"בי""ס שיח' ח'מיס",,אלנג'אח,"אלנג'אח, רהט",31.394548,34.753934
10568,1161,רהט,20,אבו עוביידה,"בי""ס יסודי אלהלאל",,אבו עוביידה,"אבו עוביידה, רהט",31.3994101,34.7625274
10570,1161,רהט,16,אלפרדוס,"בי""ס יסודי אלפרדוס",,אלפרדוס,"אלפרדוס, רהט",31.394591,34.7539789
10574,1161,רהט,3,אלאח'א,"בי""ס אלאח'א - רהט ו'",,אלאח'א,"אלאח'א, רהט",31.392832,34.767686
10578,1161,רהט,18,אלאח'א,"ביה""ס מקיף אבן רושד",,אלאח'א,"אלאח'א, רהט",31.392832,34.767686
10581,1161,רהט,1,אלרחמה,"בי""ס אלנור - חט""ב ב'",,אלרחמה,"אלרחמה, רהט",31.394548,34.753934
10584,1161,רהט,7,רהט,"בי""ס אבן חלדון - קרית חינוך",,רהט,"רהט, רהט",31.394548,34.753934
10589,1161,רהט,21,רהט,"בי""ס יסודי שייך סלמאן אלעתיקה",,רהט,"רהט, רהט",31.394548,34.753934
10592,1161,רהט,4,אלרחמה,"בי""ס אלזהרא - רהט ב'",,אלרחמה,"אלרחמה, רהט",31.394548,34.753934
10595,1161,רהט,11,אבן סינא,"בי""ס אבן סינא",,אבן סינא,"אבן סינא, רהט",31.394548,34.753934
10600,1161,רהט,2,אל ביאדר,"בי""ס בית אלחכמא - רהט ג'",,אל ביאדר,"אל ביאדר, רהט",31.3942578,34.7603718
10605,1161,רהט,14,אלנג'אח,"בי""ס אלסלאם - א'",,אלנג'אח,"אלנג'אח, רהט",31.394548,34.753934
10610,1161,רהט,19,אלתקוא,"בי""ס תיכון אלתקוא",,אלתקוא,"אלתקוא, רהט",31.3874737,34.7515677
10614,1161,רהט,5,אלאימאן,"בי""ס ניסוי יסודי אלרחמה",,אלאימאן,"אלאימאן, רהט",31.394548,34.753934
10620,789,רנן,1,רנן,בית העם,,רנן,"רנן, רנן",31.33871,34.600358
10621,713,רעים,1,רעים,מועדון,,רעים,"רעים, רעים",31.386159,34.458823
10622,1260,רתמים,1,רתמים,מועדון הישוב,,רתמים,"רתמים, רתמים",31.05401,34.690902
10623,1377,שבי דרום,1,,גן זית,,,"nan, שבי דרום",31.466377,34.638576
10624,1286,שגב-שלום,2,שגב-שלום,"בי""ס יסודי ד אלזהרה",,שגב-שלום,"שגב-שלום, שגב-שלום",31.198361,34.839665
10629,1286,שגב-שלום,1,שגב-שלום,"בי""ס יסודי אלנור א'",,שגב-שלום,"שגב-שלום, שגב-שלום",31.198361,34.839665
10631,1286,שגב-שלום,3,שגב-שלום,בית ספר אלמוסתקבל,,שגב-שלום,"שגב-שלום, שגב-שלום",31.198361,34.839665
10633,885,שדה בוקר,1,שדה בוקר,אולם ספורט - חדר ישיבות,,שדה בוקר,"שדה בוקר, שדה בוקר",30.873611,34.793098
10634,1058,שדה ניצן,1,שדה ניצן,מועדון,,שדה ניצן,"שדה ניצן, שדה ניצן",31.230035,34.418363
10635,2049,שדה צבי,1,שדה צבי,מועדון נוער,,שדה צבי,"שדה צבי, שדה צבי",31.448747,34.713234
10636,1223,שדי אברהם,1,שדי אברהם,מועדון,,שדי אברהם,"שדי אברהם, שדי אברהם",31.211594,34.335692
10637,761,שובה,3,שובה,מזכירות הישוב,,שובה,"שובה, שובה",31.44995,34.545496
10638,394,שובל,1,שובל,מועדון פולה,,שובל,"שובל, שובל",31.413734,34.745814
10639,1265,שומריה,1,שומריה,חדר חוגים,,שומריה,"שומריה, שומריה",31.432154,34.884095
10640,415,שוקדה,1,שוקדה,מועדון,,שוקדה,"שוקדה, שוקדה",31.422098,34.524383
10641,1266,שחרות,1,שחרות,מזכירות,,שחרות,"שחרות, שחרות",29.904093,34.999173
10642,865,שיבולים,2,שיבולים,בית העם,,שיבולים,"שיבולים, שיבולים",31.396398,34.608144
10643,1364,שלומית,2,שלומית,מועדון הישוב,,שלומית,"שלומית, שלומית",31.1673893,34.3033322
10644,3784,שמעה,1,שמעה,מזכירות,,שמעה,"שמעה, שמעה",31.387342,35.012699
10645,1287,שני,1,שני,מועדון פיס לגיל הזהב,,שני,"שני, שני",,
10646,398,שרשרת,2,שרשרת,מועדון נוער,,שרשרת,"שרשרת, שרשרת",,
10647,2062,תאשור,1,תאשור,מועדון,,תאשור,"תאשור, תאשור",31.371709,34.643547
10648,2061,תדהר,3,תדהר,מועדון חוגים ערבה,,תדהר,"תדהר, תדהר",31.378858,34.630364
10649,1083,תושיה,1,תושיה,"מתנ""ס אזורי",,תושיה,"תושיה, תושיה",31.432895,34.541314
10650,1054,תל שבע,10,שכ 11,ביס תיכון מקיף - עמל דקלים,,שכ 11,"שכ 11, תל שבע",31.247569,34.861193
10653,1054,תל שבע,11,שכ 10,ביס אבו בכר ב (חדש),,שכ 10,"שכ 10, תל שבע",31.247569,34.861193
10654,1054,תל שבע,1,שכ 1,"בי""ס ג'ובראן",,שכ 1,"שכ 1, תל שבע",31.247569,34.861193
10655,1054,תל שבע,6,שכ 7,"בי""ס אלאנדלוס",,שכ 7,"שכ 7, תל שבע",31.247569,34.861193
10656,1054,תל שבע,7,שכ 6,גן ילדים שיקומי,,שכ 6,"שכ 6, תל שבע",31.9512433,34.9315856
10657,1054,תל שבע,9,שכ 6,תיכון מקיף אלון,,שכ 6,"שכ 6, תל שבע",31.9512433,34.9315856
10658,1054,תל שבע,8,שכ 14,"חט""ב חדשה",,שכ 14,"שכ 14, תל שבע",31.247569,34.861193
10665,1054,תל שבע,3,שכ 3,"בי""ס אבו-בכר",,שכ 3,"שכ 3, תל שבע",31.247569,34.861193
10668,1051,תלמי אליהו,1,תלמי אליהו,מועדון,,תלמי אליהו,"תלמי אליהו, תלמי אליהו",31.229611,34.429114
10669,2050,"תלמי ביל""ו",1,"תלמי ביל""ו",מועדון נוער,,"תלמי ביל""ו","תלמי ביל""ו, תלמי ביל""ו",31.438055,34.644823
10670,1237,תלמי יוסף,1,תלמי יוסף,מועדון,,תלמי יוסף,"תלמי יוסף, תלמי יוסף",31.199958,34.363751
10671,709,תפרח,1,תפרח,"בי""ס לבנות הדסים",,תפרח,"תפרח, תפרח",31.324471,34.679236
10673,665,תקומה,1,תקומה,מועדון חדש,,תקומה,"תקומה, תקומה",31.448536,34.578085
10674,970,תראבין א-צאנע (שבט),1,תראבין א-צאנע (שבט),"בי""ס אבובאכר א'",,תראבין א-צאנע (שבט),"תראבין א-צאנע (שבט), תראבין א-צאנע (שבט)",31.345481,34.739126
10675,1346,תראבין א-צאנע(ישוב),1,תראבין א-צאנע(ישוב),"בי""ס יסודי תארבין",,תראבין א-צאנע(ישוב),"תראבין א-צאנע(ישוב), תראבין א-צאנע(ישוב)",31.345481,34.739126
10676,3760,אורנית,1,אורנית,תיכון אורנית,,אורנית,"אורנית, אורנית",32.131924,34.99081
10683,3760,אורנית,2,"הארבל,17 ","בי""ס ממ""ד יובלים",17,הארבל,"הארבל 17, אורנית",32.13285,35.0027199
10687,716,אייל,1,אייל,מועדון המכבסה,,אייל,"אייל, אייל",,
10688,3762,איתמר,2,איתמר,מועדון פייס קהילתי,,איתמר,"איתמר, איתמר",32.173869,35.308029
10689,3579,אלון מורה,1,אלון מורה,מרכז גביש,,אלון מורה,"אלון מורה, אלון מורה",32.234418,35.331201
10691,841,אלישמע,1,כלנית,המועדון הקטן- יד לבנים,,כלנית,"כלנית, אלישמע",32.151604,34.928594
10693,3750,אלפי מנשה,6,"כרכום,3 ",חטיבת ביניים חצב,3,כרכום,"כרכום 3, אלפי מנשה",32.1730083,35.0151083
10694,3750,אלפי מנשה,2,"ארבל,116 ",מועדון נוער - אינקובטור,116,ארבל,"ארבל 116, אלפי מנשה",32.1686058,35.0101542
10696,3750,אלפי מנשה,4,"כרכום,3 ","מתנ""ס",3,כרכום,"כרכום 3, אלפי מנשה",32.1730083,35.0151083
10697,3750,אלפי מנשה,5,"כרכום,3 ",מועדון פיס לנוער,3,כרכום,"כרכום 3, אלפי מנשה",32.1730083,35.0151083
10698,3750,אלפי מנשה,1,"כרכום,3 ",מרכז פיס קהילתי- אולם ספורט,3,כרכום,"כרכום 3, אלפי מנשה",32.1730083,35.0151083
10700,3750,אלפי מנשה,8,"ערבה,1 ","בי""ס נופי החורש - גבעת טל",1,ערבה,"ערבה 1, אלפי מנשה",32.1637505,35.0229208
10705,3560,אלקנה,3,"בנות ירושלים,2 ",אולפנת אורט השומרון אלקנה,2,בנות ירושלים,"בנות ירושלים 2, אלקנה",32.1141704,35.034896
10710,3570,אריאל,18,"ברק,11 ",גן ארזים,11,ברק,"ברק 11, אריאל",32.104637,35.174514
10711,3570,אריאל,9,"העצמאות,5 ",מועדון הלב החם,5,העצמאות,"העצמאות 5, אריאל",32.104637,35.174514
10712,3570,אריאל,10,"השומרון,10 ","בי""ס נחשונים",10,השומרון,"השומרון 10, אריאל",32.0124185,34.7608664
10714,3570,אריאל,3,"הפסגה,12 ","בי""ס עליזה בגין",12,הפסגה,"הפסגה 12, אריאל",32.1069857,35.1784096
10715,3570,אריאל,19,"ברק,11 ",גן הלל,11,ברק,"ברק 11, אריאל",32.104637,35.174514
10716,3570,אריאל,15,"בקעת הירדן,11 ",א. ספורט מילקן - אגף מזרחי,11,בקעת הירדן,"בקעת הירדן 11, אריאל",32.104637,35.174514
10717,3570,אריאל,4,"דרך אפרתה,25 ","בי""ס ממ""ד אור זבולון",25,דרך אפרתה,"דרך אפרתה 25, אריאל",32.1036727,35.1922622
10718,3570,אריאל,21,"נוה שאנן,59 ",גן לבונה,59,נוה שאנן,"נוה שאנן 59, אריאל",32.1013937,35.2000636
10719,3570,אריאל,23,"נוה שאנן,59 ",גן אורן,59,נוה שאנן,"נוה שאנן 59, אריאל",32.1013937,35.2000636
10720,3570,אריאל,20,"אבנר,20 ",גן סיגלית,20,אבנר,"אבנר 20, אריאל",32.104637,35.174514
10722,3570,אריאל,6,"העצמאות,5 ",גוונים-אולם דקל,5,העצמאות,"העצמאות 5, אריאל",32.104637,35.174514
10724,3570,אריאל,11,"דרך אפרתה,28 ",אשכול פיס,28,דרך אפרתה,"דרך אפרתה 28, אריאל",32.1047127,35.1940117
10725,3570,אריאל,24,"צה""ל,7 ",גן גפן,7,"צה""ל","צה""ל 7, אריאל",32.104637,35.174514
10726,3570,אריאל,25,"צה""ל,7 ",גן חרצית,7,"צה""ל","צה""ל 7, אריאל",32.104637,35.174514
10727,3570,אריאל,17,"הנגב,61 ",מועדון פייס לנוער,61,הנגב,"הנגב 61, אריאל",32.1040857,35.1911362
10729,3570,אריאל,16,"צה""ל,20 ",א. ספורט מילקן - אגף צפוני,20,"צה""ל","צה""ל 20, אריאל",32.104637,35.174514
10731,3570,אריאל,2,"דרך אפרתה,28 ","בי""ס היובל חט' חדשה",28,דרך אפרתה,"דרך אפרתה 28, אריאל",32.1047127,35.1940117
10734,3570,אריאל,13,"עיר היונה,8 ",ניצני מוריה,8,עיר היונה,"עיר היונה 8, אריאל",32.1010342,35.2057666
10737,3652,בית אריה,2,"בית אריה,1 ",מועדון הגימלאים,1,בית אריה,"בית אריה 1, בית אריה",32.040059,35.049472
10738,3652,בית אריה,1,"לבונה,1 ","חט""ב לבונה- מבנה כיתות ט'",1,לבונה,"לבונה 1, בית אריה",32.040059,35.049472
10742,3652,בית אריה,101,"הברוש,25 ",מועדון התושב - עופרים,25,הברוש,"הברוש 25, בית אריה",32.0177372,35.0429409
10744,3744,ברוכין,1,ברוכין,מועדון הישוב,,ברוכין,"ברוכין, ברוכין",32.082231,35.094113
10745,3744,ברוכין,2,ברוכין,מעון תאנה 3,,ברוכין,"ברוכין, ברוכין",32.082231,35.094113
10746,3710,ברכה,2,ברכה,"בי""ס ממ""ד בנים",,ברכה,"ברכה, ברכה",,
10748,3654,ברקן,3,ברקן,אולם תרבות,,ברקן,"ברקן, ברקן",32.109487,35.106008
10751,627,ג'לג'וליה,2,ג'לג'וליה,"בי""ס יסודי א",,ג'לג'וליה,"ג'לג'וליה, ג'לג'וליה",32.1524568,34.9539749
10753,627,ג'לג'וליה,7,ג'לג'וליה,בית הקשיש - מרכז פיס לגיל הזהב,,ג'לג'וליה,"ג'לג'וליה, ג'לג'וליה",32.1524568,34.9539749
10755,627,ג'לג'וליה,4,ג'לג'וליה,"בי""ס יסודי ב - ליד המועצה",,ג'לג'וליה,"ג'לג'וליה, ג'לג'וליה",32.1524568,34.9539749
10758,627,ג'לג'וליה,5,ג'לג'וליה,חטיבה עליונה בית חינוך מדעים,,ג'לג'וליה,"ג'לג'וליה, ג'לג'וליה",32.1524568,34.9539749
10760,627,ג'לג'וליה,6,ג'לג'וליה,"בי""ס יסודי ג' - אג'יאל",,ג'לג'וליה,"ג'לג'וליה, ג'לג'וליה",32.1524568,34.9539749
10763,627,ג'לג'וליה,9,ג'לג'וליה,חטיבת ביניים ג'לג'וליה,,ג'לג'וליה,"ג'לג'וליה, ג'לג'וליה",32.1524568,34.9539749
10766,207,"גבעת ח""ן",1,"גבעת ח""ן",מועדון בית העם,,"גבעת ח""ן","גבעת ח""ן, גבעת ח""ן",32.16758,34.875514
10767,239,גן חיים,1,"התמר,7 ",מועדון תרבות,7,התמר,"התמר 7, גן חיים",32.1966036,34.9076914
10768,218,גני עם,1,בית העם,בית העם,,בית העם,"בית העם, גני עם",32.1518209,34.9025534
10769,9700,הוד השרון,18,"הדרים,12 ","בי""ס ממלכתי רעות",12,הדרים,"הדרים 12, הוד השרון",32.1595695,34.8987085
10774,9700,הוד השרון,3,"אלכסנדר הגדול,15 ","בי""ס נוה נאמן",15,אלכסנדר הגדול,"אלכסנדר הגדול 15, הוד השרון",32.1393737,34.9002167
10777,9700,הוד השרון,11,"זקיף,10 ",המועצה הדתית,10,זקיף,"זקיף 10, הוד השרון",32.1593739,34.9035994
10778,9700,הוד השרון,21,"המגן,32 ","בי""ס חט""צ המגן",32,המגן,"המגן 32, הוד השרון",32.1555271,34.9064881
10779,9700,הוד השרון,4,"גולומב,4 ","בי""ס תל""י",4,גולומב,"גולומב 4, הוד השרון",32.1566394,34.9135202
10783,9700,הוד השרון,13,"קבוץ גלויות,8 ","בי""ס נוה משה",8,קבוץ גלויות,"קבוץ גלויות 8, הוד השרון",32.1592284,34.9192543
10784,9700,הוד השרון,20,"פדויים,16 ","בי""ס חט""ב ראשונים",16,פדויים,"פדויים 16, הוד השרון",32.1564755,34.9012509
10788,9700,הוד השרון,30,"בן גמלא יהושע,24 ","מופ""ת",24,בן גמלא יהושע,"בן גמלא יהושע 24, הוד השרון",32.1433585,34.8759288
10790,9700,הוד השרון,5,"השחר,36 ","חט""ב השחר",36,השחר,"השחר 36, הוד השרון",32.1503966,34.8923736
10795,9700,הוד השרון,10,"השומר,20 ",מועדון הנוער,20,השומר,"השומר 20, הוד השרון",32.1372608,34.873995
10798,9700,הוד השרון,12,"ז'בוטינסקי,4 ",תיכון הדרים,4,ז'בוטינסקי,"ז'בוטינסקי 4, הוד השרון",32.1444582,34.8923305
10800,9700,הוד השרון,23,"פשוש,4 ","ביה""ס ממלכתי רבין קומה א'",4,פשוש,"פשוש 4, הוד השרון",32.1410441,34.8920364
10806,9700,הוד השרון,1,"אסירי ציון,1 ","בי""ס ממד שיל""ה",1,אסירי ציון,"אסירי ציון 1, הוד השרון",32.1604496,34.9042133
10807,9700,הוד השרון,28,"השקמים,29 ",חטיבת השקמים,29,השקמים,"השקמים 29, הוד השרון",32.1608732,34.8865928
10810,9700,הוד השרון,14,"השחר,34 ","בי""ס ממלכתי לפיד",34,השחר,"השחר 34, הוד השרון",32.1509585,34.8925352
10812,9700,הוד השרון,17,"דרך כפר הדר,33 ",מרכז תרבות ואומנויות,33,דרך כפר הדר,"דרך כפר הדר 33, הוד השרון",32.1514868,34.8881622
10818,9700,הוד השרון,26,"סאלד הנריאטה,2 ","בי""ס ממלכתי א",2,סאלד הנריאטה,"סאלד הנריאטה 2, הוד השרון",32.1531049,34.8748964
10822,9700,הוד השרון,19,"קורצ'אק יאנוש,1 ","בי""ס חטיבת עתידים",1,קורצ'אק יאנוש,"קורצ'אק יאנוש 1, הוד השרון",32.149961,34.8838788
10827,9700,הוד השרון,29,"המוסדות,2 ",מועדון גיורא,2,המוסדות,"המוסדות 2, הוד השרון",32.1531687,34.8752849
10829,9700,הוד השרון,25,"גולדה מאיר,9 ","בי""ס ע""ש מנחם בגין",9,גולדה מאיר,"גולדה מאיר 9, הוד השרון",32.1669371,34.8982898
